성분명,성분코드,제품코드,제품명,업체명,공고번호,공고일자,약품상세정보
aceclofenac,100901ATB,645403280,에이펙스정(아세클로페낙)_(0.1g/1정),제일약품(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,657302780,에어페낙정(아세클로페낙)_(0.1g/1정),(주)동구바이오제약,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,656701110,에어팩정(아세클로페낙)_(0.1g/1정),한국넬슨제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,649102100,에어클란정(아세클로페낙)_(0.1g/1정),한국휴텍스제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,641802300,에어낙정(아세클로페낙)_(0.1g/1정),광동제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,651601780,앤세낙정(아세클로페낙)_(0.1g/1정),한화제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,646201260,아세젠정(아세클로페낙)_(0.1g/1정),(주)뉴젠팜,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,669804090,아세론정(아세클로페낙)_(0.1g/1정),구주제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,664900360,아세날정(아세클로페낙)_(0.1g/1정),성원애드콕제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,641704880,아리탈정(아세클로페낙)_(0.1g/1정),일양약품(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,648203610,아로낙정(아세클로페낙)_(0.1g/1정),(주)유영제약,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,657502440,아덴만정(아세클로페낙)_(0.1g/1정),미래제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,647200400,아낙정(아세클로페낙)_(0.1g/1정),한국코러스(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,653001330,아나클정(아세클로페낙)(수출명:파나정정)_(0.1g/1정),(주)한국파마,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,641601920,에어탈정(아세클로페낙)_(0.1g/1정),(주)대웅제약,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,628800250,휴낙정(아세클로페낙)_(0.1g/1정),(주)휴비스트제약,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,642003290,현대아세클로페낙정_(0.1g/1정),현대약품(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,646002430,페노클정(아세클로페낙)_(0.1g/1정),(주)메디카코리아,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,644304160,클란자정(아세클로페낙)(수출명:SpeenacTabs.)_(0.1g/1정),한국유나이티드제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,661901670,크로탈정(아세클로페낙)_(0.1g/1정),영풍제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100901ATB,52700370,케페낙정100밀리그램(아세클로페낙)_(0.1g/1정),크리스탈생명과학(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,628901070,아펜CR정(아세클로페낙)_(0.2g/1정),(주)이든파마,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,657503630,아덴만CR서방정200밀리그램(아세클로페낙)_(0.2g/1정),미래제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,659900960,팜페낙CR정(아세클로페낙)_(0.2g/1정),(주)한국팜비오,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,641501940,엠페낙CR정(아세클로페낙)_(0.2g/1정),맥널티제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,671704970,클라낙CR정(아세클로페낙)_(0.2g/1정),주식회사제뉴원사이언스,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,649605290,에이펜CR서방정(아세클로페낙)_(0.2g/1정),대우제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,640904060,아세클란CR서방정(아세클로페낙)_(0.2g/1정),(주)일화,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,663608100,아가펜서방정(아세클로페낙)_(0.2g/1정),한국프라임제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,625801060,아펙서방정(아세클로페낙)_(0.2g/1정),메딕스제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,57000930,아세클론서방정(아세클로페낙)_(0.2g/1정),주식회사 더유제약,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,664901750,아세날CR정(아세클로페낙)_(0.2g/1정),성원애드콕제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,652904050,뉴로낙CR정(아세클로페낙)_(0.2g/1정),(주)서울제약,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,658603790,아크로CR정(아세클로페낙)_(0.2g/1정),이연제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,697100800,아세민CR정(아세클로페낙)_(0.2g/1정),(주)한국피엠지제약,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,650303890,아엔탈CR정(아세클로페낙)_(0.2g/1정),진양제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,669805390,아세론CR정(아세클로페낙)_(0.2g/1정),구주제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,53300780,아세크릴CR정(아세클로페낙)_(0.2g/1정),(주)중헌제약,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,653006430,파마아세클로페낙CR정(아세클로페낙)_(0.2g/1정),(주)한국파마,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,657307410,에어페낙CR정(아세클로페낙)_(0.2g/1정),(주)동구바이오제약,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,662504180,아스낙CR정(아세클로페낙)_(0.2g/1정),(주)넥스팜코리아,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,653404340,아세탈CR정(아세클로페낙)_(0.2g/1정),동국제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,622804020,아페락CR서방정(아세클로페낙)_(0.2g/1정),(주)마더스제약,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,654005490,아펜탈CR서방정(아세클로페낙)_(0.2g/1정),아주약품(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,684501650,에클로펜CR서방정(아세클로페낙)_(0.2g/1정),화일약품(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,54800520,아클페낙CR서방정(아세클로페낙)_(0.2g/1정),엔비케이제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,658107280,아세네CR서방정(아세클로페낙)_(0.2g/1정),(유)한풍제약,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,698400400,클로켐CR정(아세클로페낙)_(0.2g/1정),한국바이오켐제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,643104100,뉴마탈CR정(아세클로페낙)_(0.2g/1정),(주)바이넥스,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,656204570,레세낙CR정(아세클로페낙)_(0.2g/1정),(주)바스칸바이오제약,20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,674401040,아세큐어서방정(아세클로페낙)_(0.2g/1정),아이큐어(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,649102870,에어클란CR정(아세클로페낙)_(0.2g/1정),한국휴텍스제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
aceclofenac,100903ATR,657806220,세니탈CR정(아세클로페낙)_(0.2g/1정),하나제약(주),20210248,2021.7.15,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서 특히, 위장관 출혈과 천공 발생 빈도가 증가함."
